 customer_id  date number_of_cds  dollar_value
 16027 19970226  3   42.11
 16028 19970227  1   12.49
 16028 19980606  2   35.48
 16029 19970226  2   39.98
 16030 19970226  3   43.30
 16031 19970226  3   37.91
 16031 19970312  3   36.90
 16031 19980323  4   58.84
 16031 19980615  3   40.36
 16032 19970226  1   45.37
 16033 19970226 17  213.86
 16033 19970411 18  225.63
 16034 19970226  5   62.84
 16035 19970226  1   16.99
 16036 19970226  4   47.47
 16037 19970226  2   29.16
 16037 19970407  2   53.54
 16037 19970725  4   51.87
 16037 19971024  5   63.95
 16037 19980310  4   46.08
 16038 19970226  1   12.49
 16038 19970908  1   19.55
 16039 19970227  1   14.37
 16039 19970331  1    4.79
 16039 19970605  1    3.99
 16039 19971024  3   39.97
 16039 19971107  1   22.99
 16039 19971113  4   46.96
 16039 19971214  4   46.96
 16039 19971217  4   51.96
 16039 19980127  4   57.85
 16039 19980309  2   27.98
 16039 19980427  2   23.07
 16040 19970226  3   33.31
 16040 19970720  2   28.74
 16040 19980107  2   26.98
 16040 19980628  3   38.47
 16041 19970226  1   13.97
 16042 19970226  1   10.77
 16042 19970227  1   14.96
 16042 19970822  1   10.97
 16042 19970826  2   27.73
 16042 19971028  2   34.48
 16043 19970226  1   12.49
 16044 19970226  2   29.33
 16045 19970226  9  193.03
 16045 19970303  1   59.99
 16046 19970226  3   35.31
 16046 19971022  6  346.44
 16047 19970226  1   30.77
 16048 19970226  1   39.37
 16048 19970502  3   41.92
 16049 19970226  1    7.98
 16050 19970226  1   15.36
 16051 19970226  2   37.36
 16051 19970403  3   47.95
 16052 19970226  1   12.49
 16052 19970330  1   31.97
 16052 19970615  1   31.03
 16052 19970620  1   12.25
 16052 19970722  1   22.44
 16052 19980327  1   17.99
 16052 19980514  1   16.49
 16053 19970226  3   45.70
 16053 19970226  1   10.77
 16053 19970307  4   51.32
 16053 19970317  1   19.99
 16053 19970322  5   74.44
 16053 19970616  5   63.84
 16054 19970226  4   59.85
 16055 19970226  1    6.78
 16056 19970226  1   23.77
 16057 19970226  1    9.77
 16057 19970308  2   26.56
 16057 19980620  1   10.49
 16058 19970226  1   55.97
 16059 19970226  3   34.12
 16059 19970305  3   49.32
 16059 19970414  1   13.97
 16059 19970428  1   13.97
 16059 19970510  2   29.58
 16059 19970529  1   13.97
 16059 19970622  4   48.08
 16059 19970714  3   42.90
 16059 19970715  1   13.97
 16059 19980203  2   24.57
 16059 19980326  1   16.99
 16059 19980402  1   16.99
 16060 19970226  5   61.75
 16060 19970313  3   54.97
 16060 19970419  2   34.48
 16060 19970611  2   24.10
 16060 19971112  3   52.47
 16060 19971114  3   41.97
 16060 19980208  4   70.96
 16061 19970226  1   14.37
 16062 19970226  1   15.96
 16062 19970614  3   38.34
 16062 19970621  2   32.49
 16062 19970921  1   12.49
 16063 19970226  2   25.74
 16064 19970226  1   20.99
 16064 19971125  1   10.49
 16064 19980103  2   25.98
 16064 19980330  1   14.49
 16065 19970226  2   27.53
 16066 19970228  9  145.08
 16067 19970226  1   11.97
 16067 19970227  7  112.80
 16067 19970401  9  144.53
 16067 19970406  6   82.20
 16067 19970407  7  101.36
 16067 19970408 10  150.30
 16067 19970410  9  121.30
 16067 19970411  1   14.37
 16067 19970412  8  107.15
 16067 19970416  3   44.09
 16067 19970518  4   57.28
 16067 19970526  3   40.11
 16067 19970528  2   25.74
 16067 19970602  5   64.85
 16067 19970606  4   67.07
 16067 19970607  5   78.44
 16067 19970611  2   29.33
 16067 19970611  3   69.51
 16067 19970624  5   63.65
 16067 19970715  6   77.02
 16067 19971013  4   57.46
 16067 19971028  3   44.47
 16067 19971031  3   58.47
 16067 19971202  4   49.46
 16067 19971207  3   38.97
 16067 19980126  3   44.97
 16067 19980422  1   30.49
 16068 19970226  3   38.30
 16069 19970226  2   26.46
 16070 19970226  3   34.91
 16071 19970226  1   14.39
 16071 19970612  1   11.77
 16072 19970226  2   27.13
 16072 19970505  1   15.96
 16073 19970226  3   56.50
 16073 19970405  2   27.34
 16074 19970226  1   13.97
 16074 19971023  1   11.49
 16075 19970226  1   11.77
 16076 19970226  2   37.98
 16077 19970226  1   11.77
 16078 19970226  1   15.76
 16079 19970226  1    9.99
 16080 19970227  1   11.77
 16081 19970226  1   11.77
 16081 19970412  2   29.33
 16081 19971005  1   11.49
 16081 19980217  2   14.98
 16081 19980227  1   14.42
 16081 19980331  2   25.48
 16081 19980331  1    9.49
 16082 19970227  2   27.34
 16082 19970809  1   17.96
 16082 19970927  1   20.99
 16082 19971023  1    9.49
 16082 19971102  1   12.99
 16082 19980110  1    9.49
 16082 19980319  1   14.99
 16083 19970226  4   59.73
 16084 19970226  1   22.97
 16084 19980112  1   11.49
 16085 19970226  1   17.90
 16086 19970226  2   21.54
 16087 19970226  1   15.36
 16088 19970226  2   30.92
 16089 19970226  1    9.97
 16089 19970624  1   12.77
 16089 19970830  1   13.97
 16089 19971010  1    9.99
 16089 19971208  1   12.99
 16089 19980521  2   32.48
 16090 19970226  1   28.99
 16090 19970408  1    7.78
 16091 19970226  2   29.66
 16091 19970309  1   15.96
 16091 19970621  1   12.25
 16091 19970926  3   38.97
 16091 19971021  3   42.97
 16091 19980206  1   11.49
 16091 19980218  1   12.99
 16092 19970226  1   13.97
 16092 19970321  2   23.95
 16092 19970405  1   13.97
 16092 19970419  1   14.99
 16092 19970426  1   13.97
 16092 19980501  2   18.98
 16093 19970303 10  159.63
 16093 19970617  5   83.21
 16093 19980125  7   93.23
 16093 19980531  4   62.22
 16094 19970226  3   39.53
 16094 19970301  2   29.47
 16094 19970302  1    9.98
 16094 19970405  1   11.77
 16094 19970418  2   25.94
 16094 19970608  1   11.77
 16094 19970626  2   24.75
 16094 19971008  5   53.95
 16094 19971011  2   19.98
 16094 19971102  5   36.95
 16094 19971124  2   13.98
 16094 19971205  1   58.49
 16095 19970226  2   28.73
 16095 19970714  4   52.47
 16095 19971102  2   28.48
 16095 19980427  3   34.36
 16095 19980629  1   14.49
 16096 19970226  2   15.56
 16097 19970226  7  157.36
 16097 19980219  3   42.47
 16097 19980305  7  107.43
 16097 19980406  7  110.43
 16097 19980514  2   44.48
 16097 19980518  4   49.96
 16098 19970226  7  146.84
 16098 19970727  6  116.80
 16098 19970727  1   11.97
 16098 19970730  5   77.23
 16098 19980423  7   91.43
 16099 19970226  1   15.96
 16099 19970318  2   28.93
 16099 19970421  1   14.37
 16099 19970612  1   12.25
 16099 19971121  1   22.49
 16099 19971201  1   15.49
 16099 19980118  1   13.99
 16099 19980426  2   25.45
 16099 19980602  1   13.99
 16100 19970226  1   12.97
 16101 19970227  7   72.19
 16101 19980309  7  141.43
 16102 19970226  4   81.92
 16103 19970226  1   15.36
 16104 19970226  1   13.97
 16105 19970226  2   23.54
 16106 19970226  1   15.36
 16106 19970303  1   12.77
 16107 19970226  1   14.96
 16107 19970307  3   46.68
 16107 19970307  1   14.96
 16107 19970403  4   62.24
 16107 19970709  3   97.12
 16107 19970728  2   30.32
 16108 19970226  1   11.77
 16108 19971011  3   35.97
 16108 19980119  2   24.48
 16109 19970226  2   26.26
 16109 19970422  1   12.49
 16110 19970226  1    9.97
 16111 19970226  5   58.16
 16111 19970302  2   35.98
 16112 19970226  1   14.37
 16112 19970306  1   14.37
 16113 19970226  3   34.71
 16114 19970226  1   14.79
 16115 19970226  1    3.99
 16116 19970226  1   17.76
 16117 19970226  7  104.15
 16117 19970227  4   59.65
 16117 19970709  1   12.77
 16117 19970921  3   45.97
 16118 19970227  5   80.81
 16118 19980225  4   64.96
 16118 19980227  6   80.94
 16119 19970226  3   32.27
 16119 19970531  5   50.87
 16119 19970608  1    6.79
 16119 19970629  4   50.47
 16119 19970803  4   55.21
 16119 19971204  5   61.45
 16119 19971211  1    5.99
 16119 19980111  4   56.46
 16119 19980205  4   42.85
 16119 19980322  3   46.47
 16119 19980515  3   37.47
 16120 19970226  3   58.10
 16120 19970228  4   55.86
 16120 19970312  3   45.13
 16120 19970422  3   44.70
 16120 19970429  4   45.08
 16120 19970806  1   10.77
 16120 19970904  2   28.93
 16120 19971115  3   40.97
 16121 19970304  1   14.96
 16122 19970226  1   14.39
 16122 19970227  1   29.99
 16122 19970318  1   11.77
 16122 19970428  2   49.29
 16122 19970514  1   14.96
 16122 19970623  2   18.56
 16122 19970709  2   13.58
 16122 19970901  4   45.97
 16122 19971009  1   12.49
 16122 19971217  1    5.99
 16122 19980108  3   46.47
 16122 19980423  2   17.87
 16122 19980512  1    5.99
 16122 19980531  2   11.98
 16123 19970226  4   60.32
 16123 19970227  3   32.51
 16123 19970309  3   36.51
 16123 19970316  1   13.77
 16123 19970318  3   37.51
 16123 19970608  2   31.32
 16123 19970615  5   63.21
 16123 19970710  2   27.72
 16123 19970728  6   94.17
 16123 19970908  2   24.50
 16123 19970921  2   24.98
 16123 19970922  2   22.98
 16123 19971130  3   50.47
 16123 19980223  6   81.95
 16123 19980611  5   62.95
 16124 19970226  2   28.76
 16124 19970708  1   11.77
 16124 19970726  1   18.36
 16125 19970227  1   34.99
 16125 19970228  4   87.94
 16126 19970311  1   11.77
 16126 19970625  1   10.77
 16126 19970712  1   11.77
 16126 19971206  1    5.49
 16126 19971215  2   19.48
 16127 19970307  1   11.77
 16127 19970312  1   13.97
 16127 19970318  1   11.77
 16127 19970407  1   11.77
 16127 19970504  1    5.78
 16127 19970507  1   15.36
 16127 19970716  1   13.97
 16127 19970802  2   43.34
 16127 19970802  2   29.33
 16127 19980128  1   13.99
 16127 19980323  2   27.98
 16127 19980502  2   27.98
 16127 19980502  1   14.49
 16128 19970227  2   27.94
 16129 19970227  1   14.79
 16129 19970324  5   72.71
 16129 19970430  6   85.87
 16129 19970731  6  114.41
 16129 19980129  2   35.37
 16130 19970227  1   13.97
 16131 19970227  1   13.97
 16132 19970227  1    0.00
 16133 19970228  2   25.73
 16133 19970924  3   22.47
 16134 19970227  2   29.92
 16135 19970228  1   12.77
 16135 19970325  1   12.77
 16136 19970227  1   17.99
 16137 19970227  2   20.96
 16137 19970419  4   39.71
 16138 19970227  1   13.97
 16138 19971125  1    7.49
 16138 19971201  1   11.49
 16139 19970227  1   58.99
 16140 19970227  1   18.36
 16141 19970227  1   14.96
 16142 19970308  3   32.73
 16142 19971010  1   12.99
 16143 19970227  1   13.97
 16144 19970227  3   47.94
 16144 19970928  2   40.98
 16144 19980201  1   12.49
 16145 19970227  1   13.97
 16146 19970227  1   17.90
 16147 19970227  1   10.97
 16147 19971122  2   20.98
 16147 19971207  1   10.49
 16147 19980521  1   26.99
 16148 19970227  2   25.26
 16148 19971229  1   12.49
 16149 19970227  3   43.30
 16150 19970227  4   57.48
 16150 19970803  2   24.73
 16151 19970227  1   15.36
 16152 19970227  2   27.69
 16152 19970717  1   33.86
 16152 19970725  1   11.77
 16152 19970914  1   17.99
 16153 19970227  3   47.70
 16154 19970227  2   29.33
 16154 19970419  1   14.96
 16154 19970611  2   27.94
 16154 19970831  3   41.69
 16154 19971205  1   14.49
 16155 19970227  1   14.99
 16155 19970524  2   46.32
 16156 19970227  4   56.46
 16156 19970611  1   14.96
 16157 19970227  3   56.73
 16158 19970227  4   69.87
 16158 19970617  9  123.30
 16158 19970801  8  125.74
 16159 19970227  1   12.49
 16159 19971014  1   12.99
 16159 19971105  3   40.97
 16159 19971106  1   12.99
 16159 19971106  1   12.99
 16160 19970227  1   17.90
 16161 19970227  1   12.97
 16161 19970618  1   11.77
 16161 19970911  1   11.49
 16161 19971125  1   12.99
 16161 19980317  2   26.37
 16161 19980520  2   26.87
 16162 19970227  2   28.34
 16163 19970227  2   29.92
 16163 19970519  1   14.96
 16163 19980220  1   12.99
 16164 19970227  3   44.98
 16164 19971130  4   57.96
 16165 19970227  1   38.77
 16166 19970227  1   14.37
 16166 19970421  1   46.37
 16166 19980519  1   31.48
 16167 19970227  2   13.56
 16167 19970324  3   24.35
 16167 19970421  1   20.00
 16167 19971125  2   18.98
 16167 19980323  1   12.99
 16167 19980401  1   12.99
 16167 19980430  1   12.99
 16167 19980519  2   25.98
 16168 19970227  2   29.58
 16169 19970227  1   22.77
 16170 19970227  2   37.98
 16171 19970227  1   13.97
 16171 19980511  2   34.48
 16172 19970227  1   11.77
 16173 19970227  6   88.64
 16173 19970530  3   62.95
 16173 19970904  2   36.77
 16174 19970227  1   13.97
 16175 19970227  1   13.77
 16175 19970227  1   13.97
 16175 19970316  9  126.32
 16175 19970410  4   47.08
 16175 19970422  5   69.84
 16175 19970515 24  343.23
 16175 19970603 18  256.14
 16175 19970802 20  288.92
 16175 19970901 15  182.12
 16175 19971113 25  314.25
 16175 19971130 19  226.81
 16175 19971214 12  163.38
 16175 19980409 29  371.71
 16176 19970227  1   14.79
 16177 19970227  2   36.72
 16178 19970227  2   26.74
 16179 19970227  3   46.29
 16180 19970302  2   30.72
 16181 19970227  1   14.96
 16181 19970227  1   15.96
 16182 19970227  3   40.09
 16183 19970227  4   44.08
 16183 19970414  4   47.28
 16183 19970722  4   49.28
 16183 19980202 10  108.29
 16184 19970227  1    9.77
 16185 19970227  1    3.99
 16186 19970227  1   12.49
 16187 19970227  3   47.28
 16188 19970227  3   39.71
 16189 19970227  2   29.13
 16190 19970227  1   19.99
 16191 19970228  2   30.15
 16192 19970227  1   10.90
 16192 19970706  2   24.20
 16193 19970227  5   81.62
 16193 19970312  3   45.88
 16193 19970315  3   58.09
 16193 19970320  2   28.93
 16194 19970227  1   11.77
 16195 19970227  5   68.25
 16195 19970309  7   81.39
 16196 19970227  3   43.50
 16196 19970706  1   13.77
 16197 19970227  1   15.36
 16198 19970227  2   17.96
 16198 19970416  3   25.74
 16199 19970227  1   14.96
 16199 19970824  1   15.76
 16199 19971127  1    9.49
 16199 19971224  1   29.99
 16200 19970227  4   54.96
 16201 19970227  1    9.77
 16202 19970228  1   21.99
 16203 19970227  1    6.79
 16203 19970322  1    8.77
 16203 19970410  2   25.98
 16203 19970410  1   12.77
 16203 19970728  1   14.37
 16203 19970728  1   11.97
 16203 19970904  2   24.14
 16203 19971120  1   11.49
 16204 19970227  1   19.70
 16205 19970227  3   52.31
 16205 19970708  1   14.37
 16205 19980603  1   22.99
 16206 19970227  1    6.79
 16206 19971011  2   22.98
 16206 19971016  1   11.49
 16206 19971028  1    5.49
 16206 19971103  3   42.97
 16206 19980321  1   12.49
 16206 19980428  2   29.98
 16206 19980512  1   14.49
 16207 19970305  1   12.49
 16208 19970227  3   46.68
 16209 19970321  2   23.94
 16210 19970227  1   20.30
 16211 19970227  2   40.98
 16211 19970326  2   27.56
 16211 19970527  4   47.28
 16211 19970620  1   35.28
 16211 19970723  2   25.74
 16211 19970825  4   40.29
 16211 19970911  4   24.96
 16211 19971010  5   39.95
 16211 19971104  6   76.44
 16211 19971114  3   47.47
 16211 19971229  3   39.97
 16211 19971230  1   26.99
 16211 19980128  5   51.95
 16211 19980209  6   75.94
 16211 19980220  3   43.47
 16211 19980305  5   76.84
 16211 19980313  4   47.96
 16211 19980319  5   53.04
 16211 19980330  6   67.44
 16211 19980422  3   57.00
 16211 19980507  5   59.45
 16211 19980515  4   53.46
 16211 19980526  5   57.45
 16211 19980610  4   64.96
 16212 19970227  4   64.86
 16212 19970308 12  169.23
 16212 19970623  5   79.85
 16212 19971027  6   77.94
 16212 19971109  3   67.97
 16213 19970227  4   43.69
 16213 19970228  4   47.08
 16214 19970227  3   41.10
 16214 19970305  1    9.99
 16214 19970425  3   38.90
 16214 19970429  1   11.77
 16214 19970623  4   54.67
 16214 19970718  2   27.93
 16214 19971112  3   37.97
 16214 19971209  4   56.46
 16214 19971230  7   79.43
 16214 19980307  6   73.80
 16214 19980507  2   30.48
 16215 19970227  1   14.96
 16216 19970227  2   51.78
 16217 19970227  3   38.51
 16217 19970421  2   26.74
 16218 19970227  1   15.76
 16219 19970227  2   23.94
 16219 19970227  1   14.99
 16220 19970227  2   30.72
 16221 19970227  3   19.76
 16222 19970227  1   13.97
 16223 19970227  2   25.74
 16223 19970701  3   52.90
 16223 19971227  4   50.96
 16223 19980505  2   25.87
 16223 19980523  4   51.33
 16223 19980606  3   37.04
 16224 19970227  1   11.77
 16225 19970227  2   29.92
 16225 19970307  2   29.92
 16225 19980101  1   12.99
 16225 19980220  2   26.37
 16226 19970227  1   13.97
 16227 19970227  1   14.37
 16228 19970227  1   11.77
 16228 19970322  1    9.99
 16228 19971025  1   44.49
 16228 19980509  1   27.99
 16228 19980612  1   14.49
 16229 19970228  2   28.13
 16230 19970227  1   14.96
 16231 19970227  1   23.99
 16231 19970310  1    9.77
 16232 19970227  1   14.99
 16232 19970801  1   16.36
 16233 19970227  2   37.48
 16234 19970227  3   43.43
 16234 19970616  3   41.10
 16234 19971026  2   28.98
 16234 19980110  8  113.92
 16234 19980322  2   29.48
 16234 19980531  2   39.48
 16235 19970227  2   27.96
 16236 19970227  1    4.99
 16237 19970227  2   29.33
 16237 19970326  3   44.94
 16238 19970227  3   59.11
 16239 19970227  1   11.77
 16239 19971112  4   52.46
 16239 19980306  1   15.49
 16239 19980611  3   33.47
 16240 19970227  1   15.99
 16240 19970601  2   19.54
 16240 19970610  1   10.77
 16240 19971130  1   12.99
 16240 19980111  1    8.99
 16240 19980203  1   11.49
 16240 19980628  1   11.49
 16241 19970227  3   38.90
 16241 19970702  3   48.69
 16241 19970924  2   71.48
 16242 19970227  1   13.97
 16243 19970227  1   13.97
 16244 19970227  3   29.94
 16245 19970227  2   36.76
 16246 19970227  1   12.99
 16247 19970227  2   34.73
 16248 19970227  2   29.58
 16248 19970320  2   29.58
 16248 19970414  1   22.77
 16248 19970724  1   12.77
 16248 19971122  2   29.48
 16248 19971128  2   28.98
 16248 19980214  3   40.06
 16248 19980407  1   11.18
 16248 19980512  2   33.87
 16249 19970227  3   41.91
 16249 19970701  1   11.77
 16249 19970902  1   14.37
 16249 19971203  3   37.47
 16250 19970227  3   20.37
 16251 19970227  1   13.97
 16251 19970627  2   39.98
 16251 19970917  1   89.99
 16251 19971119  1   13.99
 16252 19970227  1   14.99
 16253 19970227  1   17.90
 16253 19970403  1   12.97
 16254 19970227  1   12.97
 16255 19970227  1   13.97
 16256 19970227  1   15.36
 16256 19970317  1   15.36
 16256 19971119  1   12.99
 16256 19980127  2   30.98
 16256 19980205  2   32.98
 16257 19970227  3   44.12
 16257 19970315  3   47.29
 16258 19970227  1    6.79
 16258 19980507  9  113.85
 16258 19980507  1    6.49
 16259 19970227  3   38.71
 16259 19970228  2   32.13
 16259 19970422  2   30.73
 16259 19970627  2   30.33
 16259 19971001  3   31.47
 16259 19971009  2   25.98
 16259 19980313  4   48.26
 16260 19970306  4  130.75
 16261 19970227  1   15.96
 16262 19970227  3   40.11
 16263 19970227  1   20.99
 16264 19970227  1   11.77
 16265 19970227  1   15.99
 16266 19970227  1   14.96
 16266 19971018  1   14.49
 16266 19971102  1   12.99
 16267 19970227  1   49.37
 16268 19970227  1   16.70
 16269 19970227  3   48.02
 16270 19970227  2   22.54
 16270 19970405  1    6.79
 16270 19971225  1   12.99
 16271 19970227  5   43.08
 16271 19970626  1   14.99
 16271 19970725  3   36.71
 16271 19970811  3   49.51
 16272 19970227  5   34.50
 16273 19970227  1   10.78
 16274 19970227  1   11.77
 16274 19970408  1   22.99
 16274 19970428  1   13.97
 16274 19971013  2   55.48
 16274 19971021  2   65.48
 16275 19970227  4   48.28
 16276 19970227  1   14.96
 16276 19970322  1    8.77
 16276 19970331  1    9.97
 16276 19980104  1   13.99
 16276 19980216  1   14.99
 16276 19980602  1   15.49
 16277 19970227  1   16.76
 16277 19970319  1   17.76
 16277 19970906  1   14.37
 16277 19970917  1   46.49
 16277 19971005  1   14.99
 16277 19971012  1   15.99
 16277 19971203  1   15.99
 16277 19971203  1   15.99
 16277 19971209  1   18.99
 16277 19980226  1   15.99
 16278 19970227  1   16.70
 16279 19970227  2   29.73
 16279 19970228  2   23.74
 16279 19970404  1   12.77
 16280 19970227  2   15.55
 16281 19970227  1   25.77
 16281 19970227  1   30.37
 16281 19970818  1   14.96
 16281 19971027  2   86.98
 16281 19980501  7   80.51
 16281 19980504  3   43.47
 16282 19970227  1   14.96
 16283 19970227  1   12.90
 16283 19970503  2   25.33
 16284 19970227  5   64.85
 16284 19970308  8   95.16
 16284 19970323  4   32.34
 16284 19970324  4   43.50
 16284 19970415  8   88.80
 16284 19970415  2   15.97
 16284 19970418  3   21.75
 16284 19970513  1    8.97
 16285 19970227  1    9.97
 16285 19970313  1    9.97
 16286 19970227  3   38.75
 16287 19970227  1   14.79
 16287 19971025  1    8.49
 16288 19970227  1   13.98
 16289 19970227  1   11.77
 16289 19970602  2   19.75
 16290 19970227  3   49.97
 16291 19970228  6   27.14
 16292 19970310  1   15.36
 16293 19970227  3   40.11
 16294 19970227  3   43.70
 16295 19970227  1   16.30
 16296 19970228  2   31.47
 16297 19970227  1   12.97
 16298 19970227  1   13.97
 16298 19970325  1   14.79
 16298 19970604  2   26.56
 16298 19970707  1   11.77
 16299 19970227  1   11.97
 16299 19970304  1   11.97
 16300 19970227  1   16.36
 16301 19970227  3   44.97
 16302 19970227  3   40.90
 16303 19970227  5   33.85
 16303 19980407  1   12.99
 16304 19970228  3   37.90
 16304 19970728  7  102.97
 16304 19980607  1   24.49
 16305 19970228  5   53.74
 16305 19970805  3   23.95
 16305 19971113  3   39.47
 16306 19970307  6   91.02
 16307 19970227  2   28.93
 16307 19970319  1   15.36
 16307 19970327  2   29.92
 16308 19970227  1   14.96
 16309 19970227  1   11.77
 16309 19971207  4   53.96
 16310 19970227  1   14.96
 16311 19970227  1   32.97
 16311 19970228  1   12.49
 16311 19971117  1   12.99
 16312 19970227  2   23.14
 16313 19970227  2   28.79
 16314 19970227  1   19.97
 16315 19970227  2   25.73
 16316 19970227  2   30.33
 16317 19970227  1   29.99
 16318 19970227  2   20.76
 16319 19970227  4   52.10
 16319 19970308  3   37.91
 16319 19970405  4   54.90
 16319 19970414  3   52.51
 16319 19970719  5   91.88
 16319 19971204  6   80.94
 16319 19980511  4   57.85
 16320 19970227  3   79.97
 16320 19970327  1   19.99
 16320 19970401  6  119.94
 16320 19970414  4   84.96
 16320 19970415  1   14.99
 16320 19970501  1   36.97
 16320 19970507  2   29.92
 16320 19970519  4   74.96
 16320 19970722  1   13.97
 16320 19980126  1   14.49
 16320 19980225  5   59.73
 16320 19980228  1   12.99
 16320 19980515  1   14.49
 16321 19970227  6   80.60
 16321 19970325  5   84.83
 16322 19970227  1   14.96
 16322 19970917  1   12.99
 16323 19970227  2   56.34
 16323 19970817  1   12.25
 16323 19971108  4   41.96
 16323 19980215  1   12.99
 16323 19980310  2   28.98
 16324 19970227  4   64.92
 16324 19970821 14  186.26
 16325 19970227  2   21.74
 16326 19970227  1   17.70
 16326 19970611  2   25.73
 16326 19970625  1   11.77
 16326 19970629  1   15.36
 16326 19970815  2   29.33
 16326 19970823  1   38.10
 16326 19970915  2   39.48
 16326 19970924  3   36.47
 16326 19971015  3   44.97
 16326 19980215  3   37.47
 16326 19980329  1   33.99
 16326 19980622  4   28.96
 16327 19970227  1   12.49
 16328 19970227  1   11.77
 16329 19970228  1   19.99
 16329 19970307  1   23.99
 16329 19970514  1   14.79
 16329 19970701  2   26.13
 16330 19970227  1   12.49
 16330 19970407  2   37.69
 16330 19970512  1   21.00
 16330 19970513  1   21.00
 16330 19970703  2   42.00
 16330 19970711  1    9.77
 16330 19970722  1   13.72
 16330 19970821  4   71.68
 16330 19970909  2   28.48
 16330 19971003  2   43.48
 16330 19980317  2   36.98
 16330 19980413  1   31.49
 16330 19980426  1   12.49
 16331 19970227  3   39.71
 16331 19970410  2   27.94
 16331 19970616  1   14.96
 16331 19970902  2   39.33
 16331 19971211  3   42.97
 16331 19971218  1   12.99
 16331 19980106  3   48.47
 16331 19980121  2   30.48
 16331 19980205  1   13.99
 16331 19980528  4   37.96
 16332 19970227  3   53.74
 16333 19970227  1    5.77
 16333 19970315  1   16.30
 16334 19970306  5   77.66
 16335 19970227  1   12.49
 16335 19970228  2   30.54
 16335 19971107  2   24.98
 16335 19971110  1   12.99
 16335 19980120  1   14.42
 16336 19970227  1   11.77
 16336 19971123  1   12.99
 16336 19971216  1   12.99
 16337 19970227  1    0.00
 16338 19970227  1   14.37
 16339 19970227  1   14.37
 16339 19970912  3   44.47
 16340 19970227  6   86.28
 16340 19970318 12  182.48
 16340 19970627  2   24.34
 16340 19970929  3   38.97
 16340 19971104  7   87.43
 16341 19970227  2   29.67
 16341 19970316  1   13.97
 16342 19970227  1   12.77
 16343 19970227  2   26.34
 16344 19970227  1   25.30
 16345 19970227  7   98.37
 16346 19970227  2   24.74
 16346 19970902  1   12.25
 16347 19970227  2   28.89
 16347 19970331  1   21.97
 16347 19980316  3   42.47
 16348 19970227  3   31.05
 16349 19970227 16  259.05
 16350 19970227  2   23.98
 16351 19970306  3   23.52
 16351 19970322  1   11.77
 16351 19970603  1   15.36
 16352 19970227  1    9.97
 16352 19970727  5   68.65
 16352 19971021  2   25.98
 16352 19980328  2   29.48
 16352 19980611  3   40.97
 16353 19970227  1    4.79
 16353 19970424  2   30.32
 16353 19970807  1    5.99
 16353 19970807  1    4.79
 16353 19970828  1   10.77
 16353 19970904  1   15.96
 16353 19980305  1   15.49
 16353 19980319  2   27.98
 16354 19970303  2   30.72
 16354 19980223  4   54.44
 16355 19970227  1   10.77
 16356 19970227  2   27.13
 16357 19970317  3   41.95
 16357 19970501  4   33.16
 16357 19970622  2   21.75
 16358 19970227  1   14.96
 16359 19970314  2   24.74
 16359 19970402  2   35.34
 16359 19970520  2   26.13
 16359 19970628  2   26.14
 16360 19970227  4   43.08
 16360 19980430  4   38.46
 16361 19970227  2   31.52
 16362 19970228  1   13.97
 16362 19970313  1   14.37
 16362 19970411  1   14.96
 16363 19970227  2   50.98
 16363 19970430  6  119.94
 16363 19970513  1   29.99
 16363 19970615  2   34.98
 16363 19970826  2   24.78
 16363 19970920  3   64.47
 16363 19980108  5   76.45
 16363 19980118  1   14.49
 16363 19980121  1   16.99
 16363 19980127  1   17.99
 16363 19980221  2   35.98
 16363 19980519  1   11.49
 16363 19980606  2   48.48
 16363 19980621  5   67.95
 16364 19970227  1   14.37
 16365 19970227  1   11.77
 16365 19980415  2   24.87
 16366 19970227  2   34.76
 16366 19970228  1   14.96
 16366 19970305  1   15.76
 16366 19970321  2   26.14
 16366 19970326  1   22.99
 16366 19970422  1   11.77
 16366 19970527  1   14.96
 16366 19970604  1   11.77
 16366 19970606  2   23.54
 16366 19970710  2   30.72
 16366 19970801  2   39.98
 16366 19970821  1   14.96
 16366 19970924  3   38.47
 16366 19971201  1   29.49
 16366 19971224  1   29.49
 16366 19971231  1   20.99
 16366 19980102  3   48.97
 16366 19980109  1   15.49
 16367 19970227  1   12.49
 16367 19970227  1    9.98
 16367 19970302  1   19.99
 16367 19970403  1   27.99
 16367 19970424  1   12.49
 16367 19970515  1   14.37
 16367 19970517  1    9.98
 16367 19970526  3   46.93
 16367 19970919  1    5.99
 16367 19971203  1   12.49
 16367 19980305  1   12.49
 16368 19970227  3   38.90
 16368 19970414  4   46.48
 16368 19970421  7   84.98
 16368 19971114  4   60.46
 16369 19970227  1   11.77
 16369 19971021  1   11.49
 16370 19970227  1   14.37
 16370 19970311  1   14.37
 16371 19970227  1    4.79
 16371 19970705  2    8.78
 16371 19970921  1   26.99
 16371 19970922  1   12.99
 16371 19971014  1   15.49
 16371 19971024  2   31.98
 16371 19971027  2   31.48
 16371 19980104  2   27.98
 16371 19980119  2   27.37
 16371 19980321  2   27.00
 16371 19980413  1   10.49
 16372 19970227  1   10.99
 16373 19970227  1   25.77
 16374 19970227  1    8.97
 16374 19970311  1    4.79
 16374 19970405  2   28.93
 16374 19970512  1   14.37
 16374 19970815  1   14.96
